C:/Users/dattas6/Desktop/Test/cobol/AP00H60A.cbl,FD  PC-EXPENSES,01  PC-REC,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1200B.cbl,FD  POHEDR-FILE.,COPY DCSFPOH.,COPYBOOK 
C:/Users/dattas6/Desktop/Test/cobol/IM1200B.cbl,FD  PODETL-FILE.,COPY DCSFPOD.,COPYBOOK 
C:/Users/dattas6/Desktop/Test/cobol/IM1200B.cbl,FD  COSTX3-FILE.,COPY DCSFCAD.,COPYBOOK 
C:/Users/dattas6/Desktop/Test/cobol/IM1200C.cbl,FD  EXTRIN-FILE,01  EXTRIN-RECORD,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1200C.cbl,FD  EXTRCV-FILE,01  EXTRCV-RECORD,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1200C.cbl,FD  ADPARI-FILE,01  ADPARI-RECORD,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1200C.cbl,FD  ADPARO-FILE,01  ADPARO-RECORD,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1200C.cbl,FD  TFLHDR-FILE.,COPY IM1200C2.,COPYBOOK 
C:/Users/dattas6/Desktop/Test/cobol/IM1200C.cbl,FD  ADVRCV-FILE.,01  ADVRCV-RECORD.,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1200D.cbl,FD  EXTRCV-FILE,01  EXTRCV-RECORD,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1200D.cbl,FD  PAHSTI-FILE,01  PAHSTI-RECORD,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1200D.cbl,FD  PAHSTO-FILE,01  PAHSTO-RECORD,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1200D.cbl,FD  REPORT-FILE,01  REPORT-RECORD,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1200D.cbl,FD  EXTRAP-FILE,01  EXTRAP-RECORD,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1200D.cbl,FD  TFLHDR-FILE.,COPY IM1200C2.,COPYBOOK 
C:/Users/dattas6/Desktop/Test/cobol/IM1200E.cbl,FD  DCSTFL-FILE,01  DCSTFLRE-RECORD.,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1200E.cbl,FD  IMEXTA-FILE,COPY IM1300C1.,COPYBOOK 
C:/Users/dattas6/Desktop/Test/cobol/IM1200E.cbl,FD  TRFCOP-FILE,01  TRFCOP-RECORD,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1200G.cbl,FD  DCSTFL-FILE,01  DCSTFL-RECORD,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1200G.cbl,FD  RECYCLE-FILE,01  RECYCLE-RECORD,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1200G.cbl,FD  LNETFL-FILE,01  LNETFL-RECORD,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1200G.cbl,FD  FREVFL-FILE,01  FREVFL-RECORD,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1200G.cbl,FD  IMEXTR-FILE,01  IMEXTR-REC,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1200G.cbl,FD  TFLDTL-FILE,01  TFLDTL-RECORD,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1200G.cbl,FD  POHEDR-FILE.,COPY DCSFPOH.,COPYBOOK 
C:/Users/dattas6/Desktop/Test/cobol/IM1200G.cbl,FD  PODETL-FILE.,COPY DCSFPOD.,COPYBOOK 
C:/Users/dattas6/Desktop/Test/cobol/IM1200G.cbl,FD  WHSXFER-FILE,01  WHSXFER-RECORD,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1210A.cbl,FD  EXTRIN-FILE,COPY IM1200C1,COPYBOOK 
C:/Users/dattas6/Desktop/Test/cobol/IM1210A.cbl,FD  EXTRRE-FILE,01  EXTRRE-RECORD,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1210A.cbl,FD  EXTRRC-FILE,01  EXTRRC-RECORD,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1220A.cbl,FD  DAILY-RECEIPTS-FILE,COPY IM1200C1.,COPYBOOK 
C:/Users/dattas6/Desktop/Test/cobol/IM1220A.cbl,FD  TRAFFIC-COP-FILE,01  TRAFFIC-COP-RECORD,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1220A.cbl,FD  AUDIT-FILE,COPY IM1220C1.,COPYBOOK 
C:/Users/dattas6/Desktop/Test/cobol/IM1220B.cbl,FD  TFLHDR-FILE.,COPY IM1200C2.,COPYBOOK 
C:/Users/dattas6/Desktop/Test/cobol/IM1220C.cbl,FD  INPT-FILE,COPY IM1220C1.,COPYBOOK 
C:/Users/dattas6/Desktop/Test/cobol/IM1220C.cbl,FD  REPORT-FILE,01  REPORT-RECORD,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1220C.cbl,FD  TRFCOP-FILE,01  TRFCOP-RECORD,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1230A.cbl,FD  DAILY-CORRECT-FILE,COPY IM1200C1.,COPYBOOK 
C:/Users/dattas6/Desktop/Test/cobol/IM1230A.cbl,FD  TRAFFIC-COP-FILE,01  TRAFFIC-COP-RECORD,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1230A.cbl,FD  AUDIT-FILE,COPY IM1230C1.,COPYBOOK 
C:/Users/dattas6/Desktop/Test/cobol/IM1230A.cbl,FD  ADJUST-FILE,COPY IM1300C1.,COPYBOOK 
C:/Users/dattas6/Desktop/Test/cobol/IM1230A.cbl,FD  COCEXTR-FILE,COPY IM1230C2.,COPYBOOK 
C:/Users/dattas6/Desktop/Test/cobol/IM1230A.cbl,FD  APPLIED-FILE,COPY IM1900C3.,COPYBOOK 
C:/Users/dattas6/Desktop/Test/cobol/IM1230B.cbl,FD  RRCAUD-FILE,COPY IM1230C1.,COPYBOOK 
C:/Users/dattas6/Desktop/Test/cobol/IM1230B.cbl,FD  REPORT-FILE,01  REPORT-RECORD,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1230B.cbl,FD  PODETL-FILE.,COPY DCSFPOD.,COPYBOOK 
C:/Users/dattas6/Desktop/Test/cobol/IM1230C.cbl,FD  COCEXTR-FILE,COPY IM1230C2.,COPYBOOK 
C:/Users/dattas6/Desktop/Test/cobol/IM1300A.cbl,FD  IMEXTA-FILE,COPY IM1300C1.,COPYBOOK 
C:/Users/dattas6/Desktop/Test/cobol/IM1300A.cbl,FD  TRFCOP-FILE,01  TRFCOP-RECORD,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1300A.cbl,FD  ITMXRF-FILE.,COPY WMITMXRF SUPPRESS.,COPYBOOK 
C:/Users/dattas6/Desktop/Test/cobol/IM1300E.cbl,FD  RRCADJ-FILE,01  RRCADJ-RECORD,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1300E.cbl,FD  IMEXTA-FILE,COPY IM1300C1.,COPYBOOK 
C:/Users/dattas6/Desktop/Test/cobol/IM1300E.cbl,FD  TRFCOP-FILE,01  TRFCOP-RECORD,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1300E.cbl,FD  ITMXRF-FILE.,COPY WMITMXRF SUPPRESS.,COPYBOOK 
C:/Users/dattas6/Desktop/Test/cobol/IM1310A.cbl,FD  IMEXTAI-FILE,COPY IM1300C1.,COPYBOOK 
C:/Users/dattas6/Desktop/Test/cobol/IM1310A.cbl,FD  IMEXTAO-FILE,COPY IM1300C1,COPYBOOK 
C:/Users/dattas6/Desktop/Test/cobol/IM1310A.cbl,FD  IMEXTAX-FILE,COPY IM1300C1,COPYBOOK 
C:/Users/dattas6/Desktop/Test/cobol/IM1310B.cbl,FD  EXTAIN-FILE,01  EXTAIN-RECORD,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1310B.cbl,FD  EXTADJ-FILE,01  EXTADJ-RECORD,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1310B.cbl,FD  EXTADX-FILE,01  EXTADX-RECORD,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1310B.cbl,FD  EXTADR-FILE,01  EXTADR-RECORD,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1310C.cbl,FD  EXTAIN-FILE,01  EXTAIN-RECORD,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1310C.cbl,FD  EXTADJ-FILE,01  EXTADJ-RECORD,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1310C.cbl,FD  CNTRLI-FILE,01  CNTRLI-RECORD,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1310C.cbl,FD  CNTRLO-FILE,01  CNTRLO-RECORD,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1310D.cbl,FD  EXTADX-FILE,COPY IM1300C1.,COPYBOOK 
C:/Users/dattas6/Desktop/Test/cobol/IM1310D.cbl,FD  REPORT-FILE,01  REPORT-RECORD,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1310E.cbl,FD  INPADJ-FILE,COPY IM1300C1.,COPYBOOK 
C:/Users/dattas6/Desktop/Test/cobol/IM1310E.cbl,FD  EXTADJ-FILE,COPY IM1310C1.,COPYBOOK 
C:/Users/dattas6/Desktop/Test/cobol/IM1310F.cbl,FD  IMEXTIN-FILE,COPY IM1300C1.,COPYBOOK 
C:/Users/dattas6/Desktop/Test/cobol/IM1310F.cbl,FD  IMEXTOT-FILE,COPY IM1300C1,COPYBOOK 
C:/Users/dattas6/Desktop/Test/cobol/IM1310F.cbl,FD  IMEXTTR-FILE,COPY IM1300C1,COPYBOOK 
C:/Users/dattas6/Desktop/Test/cobol/IM1310F.cbl,FD  IMEXTTN-FILE,COPY IM1300C1,COPYBOOK 
C:/Users/dattas6/Desktop/Test/cobol/IM1310G.cbl,FD  IMEXTTR-FILE,COPY IM1300C1.,COPYBOOK 
C:/Users/dattas6/Desktop/Test/cobol/IM1310G.cbl,FD  IMEXTAI-FILE,COPY IM1300C1,COPYBOOK 
C:/Users/dattas6/Desktop/Test/cobol/IM1310G.cbl,FD  IMEXTAO-FILE,COPY IM1300C1,COPYBOOK 
C:/Users/dattas6/Desktop/Test/cobol/IM1310G.cbl,FD  IMEXTAX-FILE,COPY IM1300C1,COPYBOOK 
C:/Users/dattas6/Desktop/Test/cobol/IM1310H.cbl,FD  IMEXTIN-FILE,COPY IM1300C1.,COPYBOOK 
C:/Users/dattas6/Desktop/Test/cobol/IM1310H.cbl,FD  IMEXTOT-FILE,COPY IM1300C1,COPYBOOK 
C:/Users/dattas6/Desktop/Test/cobol/IM1310H.cbl,FD  IMEXTDC-FILE,COPY IM1300C1,COPYBOOK 
C:/Users/dattas6/Desktop/Test/cobol/IM1310I.cbl,FD  INPADJ-FILE,COPY IM1310C1.,COPYBOOK 
C:/Users/dattas6/Desktop/Test/cobol/IM1310I.cbl,FD  DNLADJ-FILE,01  DNLADJ-RECORD.,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1310I.cbl,FD  SELLBAS-FILE,01  SELLBAS-RECORD,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1310I.cbl,FD  COMPANY-COOP-FILE,01  COMPANY-COOP-RECORD,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1310I.cbl,FD  GLEXT-FILE,01  GLTRANSREL-REC.,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1310I.cbl,FD  SUSPERR-FILE,01  SUSPERR-RECORD.,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1400A.cbl,FD  BLHIST-FILE,01  BLHIST-RECORD.,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1400A.cbl,FD  IMEXTS-FILE,01  IMEXTS-REC,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1400A.cbl,FD  PARM-FILE,01  PARM-RECORD.,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1400A.cbl,FD  TRFCOP-FILE,01  TRFCOP-RECORD,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1400B.cbl,FD  EXTSIN-FILE,01  EXTSIN-RECORD,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1400B.cbl,FD  EXTSOU-FILE,01  EXTSOU-RECORD,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1400B.cbl,FD  TRFCOP-FILE,01  TRFCOP-RECORD,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1400C.cbl,FD  INPUT-FILE,01  INPUT-RECORD,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1400C.cbl,FD  OUTPUT-FILE,01  OUTPUT-RECORD,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1400C.cbl,FD  PROMO-FILE.,01  PROMO-RECORD.,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1400D.cbl,FD  INPUT-FILE,01  INPUT-RECORD,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1400D.cbl,FD  OUTPUT-FILE,01  OUTPUT-RECORD,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1400E.cbl,FD  INPUT-FILE,01  INPUT-RECORD,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1400E.cbl,FD  SOI-FILE,01  SOI-RECORD,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1400E.cbl,FD  SOL-FILE,01  SOL-RECORD,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1400E.cbl,FD  SOL-UPD-FILE,01  SOL-UPD-RECORD,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1400E.cbl,FD  CUC-FILE,01  CUC-RECORD,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1400E.cbl,FD  EXCPTN-FILE,01  EXCPTN-RECORD.,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1400E.cbl,FD  OUTSTAT-FILE,01  OUTSTAT-RECORD.,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1400E.cbl,FD  ADJUST-FILE,COPY IM1300C1.,COPYBOOK 
C:/Users/dattas6/Desktop/Test/cobol/IM1400F.cbl,FD  INPUT-SOL-ADD,01  INPUT-SOL-ADD-RECORD.,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1400F.cbl,FD  INPUT-SOL-UPD,01  INPUT-SOL-UPD-RECORD.,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1400F.cbl,FD  OUTPUT-SOL,01  OUTPUT-SOL-RECORD.,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1400G.cbl,FD  EXCPTN-FILE,01  EXCPTN-RECORD.,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1400G.cbl,FD  REPORT-FILE,01  REPORT-RECORD,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1400H.cbl,FD  PARM-FILE,01  PARM-RECORD.,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1400H.cbl,FD  EXTR-FILE,COPY IM1400C2.,COPYBOOK 
C:/Users/dattas6/Desktop/Test/cobol/IM1400I.cbl,FD  IMEXTI-FILE,COPY IM1400C1.,COPYBOOK 
C:/Users/dattas6/Desktop/Test/cobol/IM1400I.cbl,FD  IMEXTO-FILE,COPY IM1400C1,COPYBOOK 
C:/Users/dattas6/Desktop/Test/cobol/IM1400I.cbl,FD  IMEXTR-FILE,COPY IM1400C1,COPYBOOK 
C:/Users/dattas6/Desktop/Test/cobol/IM1400I.cbl,FD  IMEXTD-FILE,COPY IM1400C1,COPYBOOK 
C:/Users/dattas6/Desktop/Test/cobol/IM1400I.cbl,FD  FINWK-FILE,COPY IM1912C1.,COPYBOOK 
C:/Users/dattas6/Desktop/Test/cobol/IM1400J.cbl,FD  INPWGT-FILE,COPY IM1400C2.,COPYBOOK 
C:/Users/dattas6/Desktop/Test/cobol/IM1400J.cbl,FD  REPORT-FILE,01  REPORT-RECORD,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1400J.cbl,FD  SELLBAS-FILE,01  SELLBAS-RECORD,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1400J.cbl,FD  COMPANY-COOP-FILE,01  COMPANY-COOP-RECORD,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1400J.cbl,FD  GLEXT-FILE,01  GLTRANSREL-REC.,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1400L.cbl,FD  INPUT-FILE,01  INPUT-RECORD,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1400M.cbl,FD  INPUT-FILE,01  INPUT-RECORD,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1400N.cbl,FD  INPUT-FILE,01  INPUT-RECORD,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1400O.cbl,FD  POHEDR-FILE.,COPY DCSFPOH.,COPYBOOK 
C:/Users/dattas6/Desktop/Test/cobol/IM1400O.cbl,FD  PODETL-FILE.,COPY DCSFPOD.,COPYBOOK 
C:/Users/dattas6/Desktop/Test/cobol/IM1400O.cbl,FD  PARM-FILE,01  PARM-RECORD.,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1400P.cbl,FD  PARM-FILE,01  PARM-RECORD.,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1400P.cbl,FD  PO-DETAIL-FILE,01  PO-DETAIL-RECORD.,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1400Q.cbl,FD  PARM-FILE,01  PARM-RECORD.,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1400Q.cbl,FD  PO-DETAIL-FILE,01  PO-DETAIL-RECORD.,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1400X.cbl,FD  IMEXTI-FILE,COPY IM1400C1.,COPYBOOK 
C:/Users/dattas6/Desktop/Test/cobol/IM1400X.cbl,FD  IMEXTO-FILE,COPY IM1400C1,COPYBOOK 
C:/Users/dattas6/Desktop/Test/cobol/IM1405B.cbl,FD  SEATTLE-FILE,01  SEATTLE-RECORD.,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1405B.cbl,FD  IMEXTS-FILE,01  IMEXTS-REC,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1405B.cbl,FD  REPORT-FILE,01  REPORT-RECORD,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1405B.cbl,FD  TRFCOP-FILE,01  TRFCOP-RECORD,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1405B.cbl,FD  CORPCOMP-FILE,01  CORPCOMP-RECORD,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1410A.cbl,FD  PARM-FILE,01  PARM-RECORD.,NO 
C:/Users/dattas6/Desktop/Test/cobol/IM1410A.cbl,FD  REPORT1-FILE,01  REPORT1-RECORD.,NO 
